# 港股主表 · 来自港交所官方 ListOfSecurities · 更新至 19/08/2026
# 由 scripts/gen_hk_master_csv.py 生成 · 共 3226 条(股票/ETF/REITs)
# name_en 是港交所给的英文名 —— 公开数据里没有中文名,不臆造
code,name_en,category,lot_size
08153,JIADING INTL GP,Equity,5000
08156,SINOPHARM TECH,Equity,10000
08158,CRMI,Equity,5000
08159,CU VENTURE INV,Equity,5000
08160,GOLDWAY EDU,Equity,12000
08161,MEDINET GROUP,Equity,4000
08162,LOCO HK,Equity,10000
08163,NOIZ GROUP,Equity,20000
08168,AMASSE CAPITAL,Equity,10000
08169,ECO-TEK HLDGS,Equity,10000
08172,LAJIN ENT,Equity,20000
08173,HEPHAESTUS HLDG,Equity,20000
08176,SUPERROBOTICS,Equity,5000
08178,CHINA INFO TECH,Equity,2000
08179,PALINDA GROUP,Equity,12000
08181,KS SMART MGMT,Equity,8000
08186,HONOR MATRIX,Equity,5000
08187,JIMU GROUP,Equity,5000
08188,GME GROUP,Equity,4000
08189,TEDA BIOMEDICAL,Equity,5000
08191,HONG WEI ASIA,Equity,6000
08193,ASIAPAC FIN INV,Equity,10000
08195,LEGENDARY EDU,Equity,2000
08196,FUTIAN HOLDINGS,Equity,8000
08198,CRYPTO FLOW,Equity,4000
08200,SAU SAN TONG,Equity,4000
08201,PPS INT'L,Equity,20000
08203,KAISUN HOLDINGS,Equity,10000
08205,JIAODA WITHUB,Equity,4000
08206,S ROBOT EDU,Equity,1000
08208,RADIANCE GLO GP,Equity,6000
08210,DLC ASIA,Equity,10000
08213,STARGLORY HLDGS,Equity,10000
08217,JU FU TANG BIOT,Equity,10000
08218,ECHO INT HOLD,Equity,12000
08219,HANVEY GROUP,Equity,10000
08220,BINGO GROUP,Equity,1000
08221,GAOYU FINANCE,Equity,5000
08222,E LIGHTING,Equity,4000
08223,ZYY,Equity,4000
08225,C HEALTH GP,Equity,20000
08226,KOALA FIN GP,Equity,5000
08227,HAITIAN ANTENNA,Equity,1000
08229,FUTURE DATA,Equity,5000
08232,THAC GROUP,Equity,5000
08237,LINK HOLDINGS,Equity,6000
08238,JIUFANG DIGITAL,Equity,8000
08239,CAPITAL FIN,Equity,500
08241,YING KEE TEA,Equity,5000
08245,CANOPY SKYFIRE,Equity,20000
08246,ZHONGHUA GAS,Equity,5000
08247,BIOSINO BIO-TEC,Equity,2000
08249,RUIYUAN IC TECH,Equity,5000
08250,DU DU HLDGS,Equity,10000
08262,SUPER STRONG,Equity,10000
08267,LINEKONG,Equity,500
08268,SMART CITY DEV,Equity,8000
08269,GO UP EDU TECH,Equity,30000
08270,CHINA CBM,Equity,10000
08271,GDC,Equity,2000
08275,CHINA NEW CONS,Equity,20000
08277,STEEDORIENTAL,Equity,2000
08279,AGTECH HOLDINGS,Equity,4000
08280,CDV HOLDINGS,Equity,2000
08281,CH GOLD CLASSIC,Equity,8000
08282,GAMEONE,Equity,12000
08283,ZHONGSHI MINAN,Equity,5000
08285,SLING GROUP,Equity,5000
08286,CCOE,Equity,5000
08290,AHSAY BACKUP,Equity,10000
08291,HK ENT INTL,Equity,10000
08292,VSING,Equity,10000
08293,SINGASIA HLDG,Equity,20000
08295,KINGWISOFT TECH,Equity,20000
08296,SINO-LIFE GROUP,Equity,4000
08297,OCEAN STAR TECH,Equity,2500
08299,GT GOLD,Equity,24000
08300,JIN MI FANG GP,Equity,20000
08305,ST HLDGS,Equity,10000
08307,MEDICSKIN,Equity,4000
08308,GUDOU HLDGS,Equity,4000
08309,MANSHING GLOBAL,Equity,10000
08310,YANCHENG PORT,Equity,10000
08311,PERFECT OPT,Equity,10000
08313,ZACD,Equity,10000
08315,CEN PLAZA HOTEL,Equity,10000
08316,CHINA HONGBAO,Equity,2000
08317,FINET GROUP,Equity,2000
08319,EXPERT SYS,Equity,10000
08320,AEC GROUP,Equity,20000
08321,TAI KAM HLDGS,Equity,10000
08326,TK NEW ENERGY,Equity,25000
08328,XY ELEC STORAGE,Equity,4000
08329,NEP INTERLONG,Equity,10000
08331,P.B. GROUP,Equity,10000
08333,ASTRUM FIN,Equity,5000
08337,DIRECTEL,Equity,10000
08340,ZIJING INTL FIN,Equity,5000
08341,AESO HOLDING,Equity,5000
08347,F8 ENT,Equity,8000
08348,BINHAI TEDA,Equity,2000
08349,GUIXIN GROUP,Equity,10000
08350,WELL LINK SEC,Equity,8000
08356,TSUN YIP HLDGS,Equity,2000
08357,REPUBLIC HC,Equity,5000
08360,BASIC H NEWLIFE,Equity,6000
08362,WINNING TOWER,Equity,20000
08365,HATCHER GROUP,Equity,10000
08366,ZJ UNITED INV,Equity,10000
08367,SIMPLICITY HLDG,Equity,10000
08368,CREATIVE CHINA,Equity,10000
08370,ZHI SHENG GP,Equity,800
08371,TASTEGOURMET GP,Equity,4000
08372,GBG HOLDINGS,Equity,10000
08373,INDIGO STAR,Equity,5000
08375,DATA UNION CAP,Equity,10000
08377,HARBOUR EQUINE,Equity,10000
08379,PRIME INTEL,Equity,10000
08385,PROSPEROUSPRINT,Equity,10000
08391,CORNERSTONE TEC,Equity,4000
08392,SATU HOLDINGS,Equity,10000
08395,ZXZN QI-HOUSE,Equity,20000
08400,ASIA PIONEER,Equity,10000
08401,HUA XIA WATER,Equity,2000
08402,PLATEAU TL,Equity,5000
08403,DEFENG SOLIFE,Equity,4000
08406,CHINA ORAL IND,Equity,10000
08411,K W NELSON GP,Equity,10000
08412,NEW AMANTE,Equity,10000
08413,ASIA GROCERY,Equity,10000
08416,HM INTL HLDGS,Equity,5000
08417,DADI EDU,Equity,10000
08418,OPTIMA AUTO,Equity,2000
08419,AV PROMOTIONS,Equity,5000
08420,NEXION TECH,Equity,5000
08422,WT GROUP,Equity,10000
08423,CHI HO DEV,Equity,10000
08425,HING MING HLDGS,Equity,4000
08426,MODERN LIVING,Equity,10000
08427,WS-SK TARGET,Equity,400
08428,CBK HOLDINGS,Equity,10000
08429,SV VISION,Equity,5000
08430,C&N HOLDINGS,Equity,10000
08431,HAO BAI INTL,Equity,10000
08432,BAR PACIFIC,Equity,10000
08436,TAKBO GROUP,Equity,5000
08437,RMH HOLDINGS,Equity,8000
08439,SOMERLEY CAP,Equity,2000
08445,NOBLE ENG GP,Equity,10000
08446,BRIGHTSTAR TECH,Equity,2000
08447,MS CONCEPT,Equity,10000
08448,UNI PRINTSHOP,Equity,20000
08450,EDICO HOLDINGS,Equity,10000
08451,SUNLIGHT HLDGS,Equity,10000
08452,FY FINANCIAL,Equity,2000
08455,LAI GROUP,Equity,10000
08456,MANSION INTL,Equity,10000
08460,BASETROPHY GP,Equity,5000
08462,OMNIBRIDGE HLDG,Equity,5000
08471,REACH NEW HLDGS,Equity,10000
08472,LAPCO HOLDINGS,Equity,2000
08473,MI MING MART,Equity,10000
08475,E-STATION GTECH,Equity,5000
08480,FURNIWEB,Equity,4000
08481,SHENGLONG INTL,Equity,5000
08482,WAN LEADER,Equity,10000
08483,MAX SIGHT GROUP,Equity,8000
08487,ISP GLOBAL,Equity,2000
08489,GP LOGISTICS,Equity,5000
08490,NICHE-TECH SEMI,Equity,5000
08491,COOL LINK,Equity,5000
08493,S. DRAGON,Equity,12000
08495,1957 & CO.,Equity,4000
08496,GLOBAL UIN,Equity,2500
08500,ICONCULTURE,Equity,10000
08501,SANBASE CORP,Equity,2000
08502,OCEAN LINE PORT,Equity,8000
08507,I.CENTURY HLDG,Equity,4000
08509,WINE'S LINK,Equity,4000
08510,TOPSTANDARDCORP,Equity,20000
08511,MIN FU INTL,Equity,2000
08512,HYFUSIN GROUP,Equity,10000
08513,MAXWIN INT HLDG,Equity,5000
08516,ZY INTL,Equity,5000
08519,XINXIANG ERA,Equity,20000
08521,WEBX INTL HLDGS,Equity,5000
08525,BAIYING HOLDING,Equity,2000
08526,WING FUNG GROUP,Equity,10000
08527,JLOGO HLDGS,Equity,5000
08529,UBOT HOLDING,Equity,5000
08532,POLYFAIR HLDGS,Equity,16000
08535,VISTAR HOLDINGS,Equity,20000
08536,TL NATURAL GAS,Equity,5000
08537,CHONG FAI JEWEL,Equity,10000
08540,VICTORY SEC,Equity,1000
08545,AMUSE GROUP,Equity,8000
08547,PACIFIC LEGEND,Equity,10000
08549,GOLDEN LEAF INT,Equity,5000
08577,BRIGHTSTAR TECH,Equity,100
08601,BOLTEK,Equity,10000
08606,KINETIX SYSTEMS,Equity,10000
08610,BBSB INTL,Equity,4000
08611,JUFEEL,Equity,5000
08612,WORLD SUPER,Equity,20000
08613,ORIENTAL PAY,Equity,10000
08616,SUNRAY ENG GP,Equity,10000
08619,NIU HOLDINGS,Equity,10000
08620,AE LOGISTICS,Equity,5000
08621,METROPOLIS CAP,Equity,8000
08622,JOYZYME GROUP,Equity,8000
08623,CHINA SAFTOWER,Equity,40000
08627,ORANGE TOUR,Equity,8000
08629,SYNTRUST GK,Equity,500
08631,SUN KONG HLDGS,Equity,10000
08635,ELEPHANT HLDGS,Equity,4000
08637,METASURFACE,Equity,1000
08645,BYTE META,Equity,6000
08646,CHINA HONGGUANG,Equity,3000
08657,TRUE PARTNER,Equity,2000
08659,YIK WO INTL,Equity,5000
08668,YING HAI GROUP,Equity,10000
09001,PP CNUSDPROP-U,Exchange Traded Products,5
09008,BOS HSK BTC-U,Exchange Traded Products,100
09009,BOS HSK ETH-U,Exchange Traded Products,100
09010,ISHARES AXJ-U,Exchange Traded Products,100
09011,A CICC USD-U,Exchange Traded Products,1
09031,FG HS HIGHDIV-U,Exchange Traded Products,100
09040,GX MSCI CHINA-U,Exchange Traded Products,100
09042,CAM BTC-U,Exchange Traded Products,100
09046,CAM ETH-U,Exchange Traded Products,100
09047,F SSIFIRONORE-U,Exchange Traded Products,100
09064,GX APAC-U,Exchange Traded Products,100
09067,ISHARESHSTECH-U,Exchange Traded Products,100
09069,CAM HSBIOTECH-U,Exchange Traded Products,100
09070,PING AN HKDIV-U,Exchange Traded Products,100
09074,ISHARESMSCITW-U,Exchange Traded Products,10
09075,GX ASUSD BOND-U,Exchange Traded Products,50
09077,PREMIA UST-U,Exchange Traded Products,5
09078,PREMIA UST A-U,Exchange Traded Products,5
09081,VALUEGOLD ETF-U,Exchange Traded Products,100
09084,A GX INDIA-U,Exchange Traded Products,50
09086,CAM NASDAQ100-U,Exchange Traded Products,200
09088,CAM HS TECH-U,Exchange Traded Products,200
09096,A CSOP USD MM-U,Exchange Traded Products,1
09102,ICBCU KS KWEB-U,Exchange Traded Products,100
09104,A GX EM ASIA-U,Exchange Traded Products,50
09107,BOS 20 UST A-U,Exchange Traded Products,1
09115,ISHARESHSI-U,Exchange Traded Products,100
09140,CAM HKUS AI-U,Exchange Traded Products,100
09141,CAM ASIA IGB-U,Exchange Traded Products,200
09146,CAM 20 UST-U,Exchange Traded Products,1
09151,PREMIA STAR50-U,Exchange Traded Products,200
09156,BOS 20 UST-U,Exchange Traded Products,1
09159,PREMIA TW50A-U,Exchange Traded Products,50
09167,ICBCCSOPCHINA-U,Exchange Traded Products,50
09173,PP CN NEWECON-U,Exchange Traded Products,250
09176,A TK USD MM-U,Exchange Traded Products,1
09177,PP CGBOND HDG-U,Exchange Traded Products,20
09179,HGI ETH-U,Exchange Traded Products,100
09181,PREMIAASIATEC-U,Exchange Traded Products,50
09187,SAMSUNG REITS-U,Exchange Traded Products,200
09188,CAM CSI300-U,Exchange Traded Products,200
09191,GX CN SEMICON-U,Exchange Traded Products,25
09195,HS S&P500-U,Exchange Traded Products,100
09196,A BOS USD MM-U,Exchange Traded Products,1
09311,XI2CSOPCOIN-U,Exchange Traded Products,10
09366,XI2CSOPTSLA-U,Exchange Traded Products,10
09388,XI2CSOPNVDA-U,Exchange Traded Products,10
09399,XI2CSOPMSTR-U,Exchange Traded Products,10
09403,CAM HSI ESG-U,Exchange Traded Products,10
09404,CAM MSCIINDIA-U,Exchange Traded Products,100
09406,PA TECHSELECT-U,Exchange Traded Products,50
09411,PP ASIA IGUSD-U,Exchange Traded Products,50
09415,A GXS&P500CC-U,Exchange Traded Products,25
09416,A GX HSCEICC-U,Exchange Traded Products,100
09418,CAM DIGI GOLD-U,Exchange Traded Products,10
09425,MBC ETH-U,Exchange Traded Products,100
09428,GX CL HK-US-U,Exchange Traded Products,50
09430,MBC BTC-U,Exchange Traded Products,100
09434,EFUND DIGITAL-U,Exchange Traded Products,100
09437,BOS CSOE HIDV-U,Exchange Traded Products,100
09439,HGI BTC-U,Exchange Traded Products,100
09440,GX 0-3M UST-U,Exchange Traded Products,50
09446,CAM 20 UST A-U,Exchange Traded Products,1
09450,GX 3-5Y UST-U,Exchange Traded Products,50
09451,A GXNASDAQCC-U,Exchange Traded Products,25
09455,INVESCO QQQ-U,Exchange Traded Products,1
09460,CAM SOL-U,Exchange Traded Products,100
09472,A CAM USDTMMF-U,Exchange Traded Products,1
09477,PA EW SELECT-U,Exchange Traded Products,50
09478,PPKSA G SUKUK-U,Exchange Traded Products,50
09480,A VP USD MM-U,Exchange Traded Products,1
09483,EFUND APAC HD-U,Exchange Traded Products,100
09489,EFUND AI-U,Exchange Traded Products,100
09600,NEWLINK TECH,Equity,800
09606,DUALITYBIO-B,Equity,100
09608,SUNDY SERVICE,Equity,10000
09609,HAIWEI ELEC,Equity,200
09611,LONGCHEER,Equity,100
09616,NEUTECH GROUP,Equity,800
09618,JD-SW,Equity,50
09626,BILIBILI-W,Equity,20
09630,CFMEE,Equity,50
09633,NONGFU SPRING,Equity,200
09636,JF SMARTINVEST,Equity,100
09637,ALEBUND-B,Equity,100
09638,FERRETTI,Equity,100
09639,WING LEE DEV,Equity,5000
09658,SUPER HI,Equity,1000
09660,HORIZONROBOT-W,Equity,600
09663,SINOSYNERGY,Equity,500
09668,CBHB,Equity,500
09669,BEISEN HOLDING,Equity,200
09676,SHIYUE DAOTIAN,Equity,300
09677,WEIHAI BANK,Equity,1000
09678,UNISOUND,Equity,20
09680,CHENQI TECH,Equity,100
09686,XIKANG CLOUD,Equity,500
09688,ZAI LAB,Equity,100
09689,JTF INTL,Equity,4000
09690,TUHU-W,Equity,100
09696,TIANQI LITHIUM,Equity,200
09698,GDS-SW,Equity,100
09699,SF INTRA-CITY,Equity,200
09711,XL2CSOPCOIN-U,Exchange Traded Products,10
09747,XL2CSOPSMSN-U,Exchange Traded Products,100
09766,XL2CSOPTSLA-U,Exchange Traded Products,10
09777,XL2CSOPBRKB-U,Exchange Traded Products,10
09788,XL2CSOPNVDA-U,Exchange Traded Products,10
09799,XL2CSOPMSTR-U,Exchange Traded Products,10
09801,ISHARES CHINA-U,Exchange Traded Products,200
09803,PP BEDROCK-U,Exchange Traded Products,500
09804,PREMIA VIET-U,Exchange Traded Products,50
09805,CG BS CNASEAN-U,Exchange Traded Products,100
09806,GX CN CONSUME-U,Exchange Traded Products,50
09807,GX CN ROBO&AI-U,Exchange Traded Products,50
09809,GX CN CLN EN-U,Exchange Traded Products,50
09810,PREMIAEMASEAN-U,Exchange Traded Products,50
09812,SAMSUNGCDGN-U,Exchange Traded Products,200
09814,SAMSUNG FANG-U,Exchange Traded Products,200
09817,PP CGBOND-U,Exchange Traded Products,20
09820,GX CN BIOTECH-U,Exchange Traded Products,50
09824,EFUND GOLD MI-U,Exchange Traded Products,100
09826,GX CN CLOUD-U,Exchange Traded Products,50
09829,ISHARESCGB-U,Exchange Traded Products,10
09834,ISHARESND100-U,Exchange Traded Products,10
09836,ISHARES INDIA-U,Exchange Traded Products,200
09839,CAM MSCI A50-U,Exchange Traded Products,50
09840,SPDR GOLD TRT-U,Exchange Traded Products,1
09845,GX CN EV BATT-U,Exchange Traded Products,50
09846,ISHARESCSI300-U,Exchange Traded Products,100
09857,LINMON MEDIA,Equity,100
09858,YOURAN DAIRY,Equity,1000
09860,ADICON HOLDINGS,Equity,500
09863,LEAPMOTOR,Equity,100
09866,NIO-SW,Equity,10
09868,XPENG-W,Equity,100
09869,HELENS,Equity,500
09876,OCEAN ONE HLDG,Equity,2000
09877,JENSCARE-B,Equity,200
09878,HUITONGDA NET,Equity,100
09879,MIGAO GROUP,Equity,1000
09880,UBTECH ROBOTICS,Equity,50
09881,RONGTA TECH,Equity,500
09882,BEST LINKING,Equity,2000
09885,YSB,Equity,200
09886,DINGDANG HEALTH,Equity,500
09887,LEADS BIOLABS-B,Equity,100
09888,BIDU-SW,Equity,50
09889,DRCB,Equity,1000
09890,TANWAN,Equity,200
09893,PIZU GROUP,Equity,20000
09896,MNSO,Equity,200
09898,WB-SW,Equity,20
09899,NETEASE MUSIC,Equity,50
09900,ZCLOUD TECH CON,Equity,4000
09901,NEW ORIENTAL-S,Equity,100
09903,ILUVATAR COREX,Equity,100
09906,HONLIV HEALTH,Equity,2000
09908,JIAXING GAS,Equity,500
09909,POWERLONG CM,Equity,500
09911,NEWBORNTOWN,Equity,2000
09913,CHI KAN HLDGS,Equity,4000
09916,XINGYE WULIAN,Equity,2000
09918,WISE ALLY INTL,Equity,2000
09919,ACTIVATION GP,Equity,2000
09922,JIUMAOJIU,Equity,1000
09923,YEAHKA,Equity,400
09926,AKESO,Equity,1000
09927,SERES,Equity,100
09928,TIMES NEIGHBOR,Equity,1000
09929,SEM HLDGS,Equity,10000
09930,HORIZON CD,Equity,1000
09933,GHW INTL,Equity,4000
09936,XIMEI RESOURCES,Equity,500
09938,WAH WO HOLDINGS,Equity,5000
09939,KINTOR PHARMA-B,Equity,500
09955,CLOUDR,Equity,100
09958,LITIAN PICTURES,Equity,1000
09959,LINKLOGIS-W,Equity,500
09960,KINDSTAR GLOBAL,Equity,500
09961,TRIP.COM-S,Equity,50
09963,TRANSTECH,Equity,2000
09966,ALPHAMAB-B,Equity,1000
09968,HUIJING HLDGS,Equity,2000
09969,INNOCARE,Equity,1000
09971,BASICSEMI,Equity,200
09973,CHERY AUTO,Equity,100
09978,FINELAND LIVING,Equity,4000
09979,GREENTOWN MGMT,Equity,1000
09980,EASTROC,Equity,100
09981,WOER,Equity,200
09982,CENTRALCHINA MT,Equity,2000
09983,CC NEW LIFE,Equity,1000
09985,WL DELICIOUS,Equity,200
09986,DASHAN EDU,Equity,2000
09987,YUM CHINA,Equity,50
09988,BABA-W,Equity,100
09989,HEPALINK,Equity,500
09990,ARCHOSAUR GAMES,Equity,1000
09991,BAOZUN-W,Equity,100
09992,POP MART,Equity,200
09993,RADIANCE HLDGS,Equity,1000
09995,REMEGEN,Equity,500
09996,PEIJIA-B,Equity,1000
09998,KWAN YONG,Equity,5000
09999,NTES,Equity,100
41533,XA GX GOLD CC-U,Exchange Traded Products,25
80016,SHK PPT-R,Equity,500
80020,SENSETIME-WR,Equity,1000
80175,GEELY AUTO-R,Equity,1000
80291,CHINARES BEER-R,Equity,500
80388,HKEX-R,Equity,100
80700,TENCENT-R,Equity,100
80737,BAY AREA DEV-R,Equity,500
80883,CNOOC-R,Equity,1000
80941,CHINA MOBILE-R,Equity,500
80992,LENOVO GROUP-R,Equity,2000
81024,KUAISHOU-WR,Equity,100
81211,BYD COMPANY-R,Equity,100
81299,AIA-R,Equity,200
81810,XIAOMI-WR,Equity,200
82020,ANTA SPORTS-R,Equity,200
82318,PING AN-R,Equity,500
82331,LI NING-R,Equity,500
82333,GWMOTOR-R,Equity,500
82388,BOC HONG KONG-R,Equity,500
82800,TRACKER FUND-R,Exchange Traded Products,500
82805,CG BS CNASEAN-R,Exchange Traded Products,100
82817,PP CGBOND-R,Exchange Traded Products,20
82822,CSOP A50 ETF-R,Exchange Traded Products,200
82823,ISHARES A50-R,Exchange Traded Products,100
82824,EFUND GOLD MI-R,Exchange Traded Products,100
82828,HSCEI ETF-R,Exchange Traded Products,200
82829,ISHARESCGB-R,Exchange Traded Products,10
82830,CSOP SAUDI-R,Exchange Traded Products,10
82832,BOSERA STAR50-R,Exchange Traded Products,100
82839,CAM MSCI A50-R,Exchange Traded Products,50
82840,SPDR GOLD TRT-R,Exchange Traded Products,1
82843,AMUNDI A50-R,Exchange Traded Products,200
82846,ISHARESCSI300-R,Exchange Traded Products,100
83001,PP CNUSDPROP-R,Exchange Traded Products,5
83005,X CSOPCSI500-R,Exchange Traded Products,200
83010,ISHARES AXJ-R,Exchange Traded Products,100
83012,AMUNDI HK35-R,Exchange Traded Products,500
83031,FG HS HIGHDIV-R,Exchange Traded Products,100
83038,HS ALOWCARBON-R,Exchange Traded Products,100
83042,CAM BTC-R,Exchange Traded Products,100
83046,CAM ETH-R,Exchange Traded Products,100
83053,A CSOP HKD MM-R,Exchange Traded Products,1
83059,GX AGREENBOND-R,Exchange Traded Products,50
83069,CAM HSBIOTECH-R,Exchange Traded Products,100
83081,VALUEGOLD ETF-R,Exchange Traded Products,100
83088,CAM HS TECH-R,Exchange Traded Products,200
83102,ICBCU KS KWEB-R,Exchange Traded Products,100
83108,HGI ESGLEADER-R,Exchange Traded Products,100
83110,GX HS HIGHDIV-R,Exchange Traded Products,50
83111,EFUNDMSCIA50-R,Exchange Traded Products,100
83115,ISHARESHSI-R,Exchange Traded Products,100
83118,HGI MSCI CN A-R,Exchange Traded Products,100
83122,A CSOP RMB MM-R,Exchange Traded Products,10
83128,HS AINDTOPETF-R,Exchange Traded Products,100
83129,BOCGBACLIMATE-R,Exchange Traded Products,100
83140,CAM HKUS AI-R,Exchange Traded Products,100
83146,CAM 20 UST-R,Exchange Traded Products,1
83147,X CSOPCHINEXT-R,Exchange Traded Products,200
83151,PREMIA STAR50-R,Exchange Traded Products,200
83161,A CAM RMB MM-R,Exchange Traded Products,1
83167,ICBCCSOPCHINA-R,Exchange Traded Products,50
83168,HS RMB GOLD ETF,Exchange Traded Products,100
83188,CAM CSI300-R,Exchange Traded Products,200
83189,EFUND LIQUOR-R,Exchange Traded Products,100
83192,A BOS RMB MM-R,Exchange Traded Products,1
83196,A BOS USD MM-R,Exchange Traded Products,1
83199,ICBCCSOP CGPB-R,Exchange Traded Products,20
83403,CAM HSI ESG-R,Exchange Traded Products,10
83404,CAM MSCIINDIA-R,Exchange Traded Products,100
83416,A GX HSCEICC-R,Exchange Traded Products,100
83418,CAM DIGI GOLD-R,Exchange Traded Products,10
83420,A VP RMB MM-R,Exchange Traded Products,1
83428,GX CL HK-US-R,Exchange Traded Products,50
83434,EFUND DIGITAL-R,Exchange Traded Products,100
83437,BOS CSOE HIDV-R,Exchange Traded Products,100
83455,INVESCO QQQ-R,Exchange Traded Products,1
83460,CAM SOL-R,Exchange Traded Products,100
83461,A CAM RMBTMMF-R,Exchange Traded Products,1
83483,EFUND APAC HD-R,Exchange Traded Products,100
83489,EFUND AI-R,Exchange Traded Products,100
83690,MEITUAN-WR,Equity,100
86618,JD HEALTH-R,Equity,50
87001,HUI XIAN REIT,Real Estate Investment Trusts,1000
89618,JD-SWR,Equity,50
89888,BIDU-SWR,Equity,50
89988,BABA-WR,Equity,100
